name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"James Harden","Houston Rockets",2017-03-31,2016,3992,1610612745,400900531,3,7,59,0,"Alley Oop Layup shot","2PT Field Goal",2,"Golden State Warriors",-14,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-18,2016,3992,1610612745,400900053,1,6,36,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-20,2016,3992,1610612745,400899867,1,8,19,1,"Cutting Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-01,2016,3992,1610612745,400899436,1,9,17,1,"Cutting Dunk Shot","2PT Field Goal",0,"Golden State Warriors",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-01,2016,3992,1610612745,400899497,1,3,13,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",9,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-20,2016,3992,1610612745,400899867,3,6,22,1,"Cutting Layup Shot","2PT Field Goal",2,"San Antonio Spurs",-24,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-29,2016,3992,1610612745,400900134,1,0,44,1,"Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-14,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-12,2016,3992,1610612745,400899806,2,2,57,0,"Cutting Layup Shot","2PT Field Goal",1,"Brooklyn Nets",6,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-15,2016,3992,1610612745,400900405,1,1,45,1,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-4,-16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-09,2016,3992,1610612745,0,1,3,57,1,"Driving Bank shot","2PT Field Goal",3,"San Antonio Spurs",-30,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-12,2016,3992,1610612745,400899806,3,5,13,0,"Driving Bank shot","2PT Field Goal",9,"Brooklyn Nets",-68,65,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-07,2016,3992,1610612745,400899544,2,5,06,1,"Driving Bank shot","2PT Field Goal",4,"Washington Wizards",-43,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-01,2016,3992,1610612745,400899497,2,5,53,1,"Driving Bank shot","2PT Field Goal",10,"Cleveland Cavaliers",-97,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-15,2016,3992,1610612745,400900030,3,6,00,0,"Driving Bank shot","2PT Field Goal",5,"Brooklyn Nets",1,56,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-09,2016,3992,1610612745,0,1,9,19,1,"Driving Bank shot","2PT Field Goal",6,"San Antonio Spurs",-55,41,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-20,2016,3992,1610612745,400900443,1,10,49,0,"Driving Bank shot","2PT Field Goal",11,"Denver Nuggets",-101,47,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-27,2016,3992,1610612745,400899916,1,5,51,1,"Driving Bank shot","2PT Field Goal",5,"Dallas Mavericks",42,31,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-09,2016,3992,1610612745,0,2,0,46,1,"Driving Bank shot","2PT Field Goal",3,"San Antonio Spurs",-32,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-10,2016,3992,1610612745,400899794,1,8,43,1,"Driving Bank shot","2PT Field Goal",4,"Dallas Mavericks",-40,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-18,2016,3992,1610612745,400900429,2,1,36,1,"Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-20,2016,3992,1610612745,400899867,1,6,39,1,"Driving Dunk Shot","2PT Field Goal",0,"San Antonio Spurs",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-03,2016,3992,1610612745,400900154,4,3,36,1,"Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-02,2016,3992,1610612745,400899508,1,0,01,1,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-02,2016,3992,1610612745,400899508,1,8,58,1,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-26,2016,3992,1610612745,400899909,1,6,19,1,"Driving Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,3,9,05,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-23,2016,3992,1610612745,400899890,3,7,16,1,"Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-14,2016,3992,1610612745,400899599,1,2,30,1,"Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-31,2016,3992,1610612745,400899946,4,7,35,0,"Driving Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-13,2016,3992,1610612745,400900016,4,0,20,1,"Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-01,2016,3992,1610612745,400899497,4,0,27,1,"Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-26,2016,3992,1610612745,400900486,1,4,34,1,"Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,1,10,32,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",-2,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-02,2016,3992,1610612745,400899449,1,9,08,0,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Atlanta Hawks",4,21,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,4,7,50,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",2,21,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-27,2016,3992,1610612745,400899701,3,7,13,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-9,13,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-28,2016,3992,1610612745,400899457,4,2,18,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Dallas Mavericks",-7,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-27,2016,3992,1610612745,400899701,1,7,07,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Portland Trail Blazers",0,-5,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-26,2016,3992,1610612745,400899415,3,5,44,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",8,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-30,2016,3992,1610612745,400899938,1,8,42,1,"Driving Finger Roll Layup Shot","2PT Field Goal",4,"Los Angeles Clippers",-32,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-06,2016,3992,1610612745,400900337,1,10,26,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"San Antonio Spurs",4,-11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-18,2016,3992,1610612745,400900429,3,9,04,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Denver Nuggets",-24,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-07,2016,3992,1610612745,400899544,4,2,34,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Washington Wizards",4,28,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-05,2016,3992,1610612745,400899753,3,11,30,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Boston Celtics",9,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,1,6,15,0,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-2,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-28,2016,3992,1610612745,400900503,1,8,50,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"Golden State Warriors",-2,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-06,2016,3992,1610612745,400900337,3,5,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,2,2,28,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",24,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,3,11,49,1,"Driving Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-16,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-25,2016,3992,1610612745,400900102,4,1,17,1,"Driving Finger Roll Layup Shot","2PT Field Goal",2,"Boston Celtics",25,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-06,2016,3992,1610612745,400900337,2,3,11,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",0,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-06,2016,3992,1610612745,400900337,1,4,06,1,"Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-4,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-09,2016,3992,1610612745,0,2,1,07,0,"Driving Floating Bank Jump Shot","2PT Field Goal",7,"San Antonio Spurs",50,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-29,2016,3992,1610612745,400899715,3,11,25,1,"Driving Floating Bank Jump Shot","2PT Field Goal",12,"Utah Jazz",60,110,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-27,2016,3992,1610612745,400899916,2,4,17,1,"Driving Floating Bank Jump Shot","2PT Field Goal",10,"Dallas Mavericks",92,46,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-24,2016,3992,1610612745,400900474,1,2,56,1,"Driving Floating Bank Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-56,31,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-12,2016,3992,1610612745,400899584,4,8,39,1,"Driving Floating Bank Jump Shot","2PT Field Goal",13,"San Antonio Spurs",-120,65,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,3,10,30,1,"Driving Floating Jump Shot","2PT Field Goal",3,"Portland Trail Blazers",-35,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-29,2016,3992,1610612745,400899715,3,4,42,1,"Driving Floating Jump Shot","2PT Field Goal",3,"Utah Jazz",4,36,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-07,2016,3992,1610612745,400900185,3,2,27,1,"Driving Floating Jump Shot","2PT Field Goal",10,"Orlando Magic",-45,92,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,2,5,09,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",-83,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,1,7,12,0,"Driving Floating Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",-20,31,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-29,2016,3992,1610612745,400899715,4,10,40,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Utah Jazz",-29,92,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-02,2016,3992,1610612745,400899449,2,0,00,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Atlanta Hawks",-20,85,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,2,3,40,0,"Driving Floating Jump Shot","2PT Field Goal",10,"Portland Trail Blazers",15,100,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-06,2016,3992,1610612745,400899966,2,0,00,1,"Driving Floating Jump Shot","2PT Field Goal",8,"Orlando Magic",4,80,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,1,9,48,1,"Driving Floating Jump Shot","2PT Field Goal",11,"Portland Trail Blazers",68,92,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-05,2016,3992,1610612745,400899534,3,5,04,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Atlanta Hawks",19,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-02,2016,3992,1610612745,400899449,1,8,17,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Atlanta Hawks",4,70,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-19,2016,3992,1610612745,400899634,2,2,37,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Utah Jazz",51,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-03,2016,3992,1610612745,400900154,5,3,07,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Chicago Bulls",19,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,2,6,05,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Oklahoma City Thunder",-20,41,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-14,2016,3992,1610612745,400899599,3,3,44,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",9,65,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,4,2,27,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-37,51,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,4,8,19,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-30,52,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-29,2016,3992,1610612745,400899715,4,6,35,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Utah Jazz",-1,95,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,4,3,06,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Philadelphia 76ers",-24,87,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-29,2016,3992,1610612745,400899715,3,5,32,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Utah Jazz",61,46,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-28,2016,3992,1610612745,400899457,2,0,05,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Dallas Mavericks",43,43,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-20,2016,3992,1610612745,400900067,2,4,20,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Golden State Warriors",-9,70,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-05,2016,3992,1610612745,400899534,3,7,29,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Atlanta Hawks",-47,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-25,2016,3992,1610612745,400900278,2,2,46,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Minnesota Timberwolves",-11,75,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,1,7,13,1,"Driving Floating Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",-66,95,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-12,2016,3992,1610612745,400899806,4,3,23,1,"Driving Floating Jump Shot","2PT Field Goal",10,"Brooklyn Nets",-37,97,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-30,2016,3992,1610612745,400900520,1,3,42,0,"Driving Floating Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",55,70,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-02-25,2016,3992,1610612745,400900278,1,10,33,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Minnesota Timberwolves",35,90,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-19,2016,3992,1610612745,400899634,3,0,58,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Utah Jazz",-32,56,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-31,2016,3992,1610612745,400900147,1,10,26,1,"Driving Floating Jump Shot","2PT Field Goal",9,"Sacramento Kings",-60,75,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-25,2016,3992,1610612745,400900102,1,8,41,1,"Driving Floating Jump Shot","2PT Field Goal",8,"Boston Celtics",66,56,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-27,2016,3992,1610612745,400900115,4,5,32,1,"Driving Floating Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",14,110,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-27,2016,3992,1610612745,400899916,3,10,57,0,"Driving Floating Jump Shot","2PT Field Goal",9,"Dallas Mavericks",-47,77,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,2,0,27,0,"Driving Floating Jump Shot","2PT Field Goal",4,"Oklahoma City Thunder",14,41,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-12,2016,3992,1610612745,400899806,1,5,04,1,"Driving Floating Jump Shot","2PT Field Goal",11,"Brooklyn Nets",-84,80,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-28,2016,3992,1610612745,400899457,3,7,18,1,"Driving Floating Jump Shot","2PT Field Goal",6,"Dallas Mavericks",-38,47,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-20,2016,3992,1610612745,400899867,1,8,48,1,"Driving Floating Jump Shot","2PT Field Goal",9,"San Antonio Spurs",-30,90,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-12,2016,3992,1610612745,400899806,3,4,46,0,"Driving Floating Jump Shot","2PT Field Goal",10,"Brooklyn Nets",-2,100,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-14,2016,3992,1610612745,400899599,2,6,16,0,"Driving Floating Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",0,77,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-26,2016,3992,1610612745,400900486,1,9,35,1,"Driving Floating Jump Shot","2PT Field Goal",7,"Oklahoma City Thunder",-2,72,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-12,2016,3992,1610612745,400900384,3,7,26,0,"Driving Floating Jump Shot","2PT Field Goal",6,"Cleveland Cavaliers",0,62,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-10-28,2016,3992,1610612745,400899457,1,5,14,0,"Driving Floating Jump Shot","2PT Field Goal",5,"Dallas Mavericks",-25,47,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-08,2016,3992,1610612745,400899984,1,7,46,0,"Driving Floating Jump Shot","2PT Field Goal",11,"Toronto Raptors",-92,62,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-24,2016,3992,1610612745,400900474,3,11,22,1,"Driving Floating Jump Shot","2PT Field Goal",7,"New Orleans Pelicans",14,77,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-29,2016,3992,1610612745,400900134,3,0,37,0,"Driving Floating Jump Shot","2PT Field Goal",11,"Indiana Pacers",-47,105,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-08,2016,3992,1610612745,400899984,3,7,34,0,"Driving Hook Shot","2PT Field Goal",9,"Toronto Raptors",15,97,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-12,2016,3992,1610612745,400900384,4,9,24,0,"Driving Hook Shot","2PT Field Goal",6,"Cleveland Cavaliers",-24,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-19,2016,3992,1610612745,400899634,4,4,02,0,"Driving Hook Shot","2PT Field Goal",12,"Utah Jazz",-58,115,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-18,2016,3992,1610612745,400900429,3,3,24,1,"Driving Hook Shot","2PT Field Goal",3,"Denver Nuggets",-4,31,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-17,2016,3992,1610612745,400899621,2,6,42,1,"Driving Hook Shot","2PT Field Goal",8,"Portland Trail Blazers",-56,61,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-26,2016,3992,1610612745,400900486,4,0,42,1,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",14,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-02,2016,3992,1610612745,400899417,4,4,45,0,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-01,2016,3992,1610612745,400899445,2,2,54,0,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",-19,3,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-14,2016,3992,1610612745,400899599,1,8,35,1,"Driving Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",-9,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-23,2016,3992,1610612745,400899890,4,8,03,1,"Driving Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-14,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-31,2016,3992,1610612745,400900531,1,9,48,1,"Driving Layup Shot","2PT Field Goal",2,"Golden State Warriors",-6,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-01,2016,3992,1610612745,400899436,1,4,38,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",1,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-31,2016,3992,1610612745,400900531,3,5,44,1,"Driving Layup Shot","2PT Field Goal",1,"Golden State Warriors",2,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-02,2016,3992,1610612745,400899417,1,10,44,1,"Driving Layup Shot","2PT Field Goal",1,"Washington Wizards",1,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-27,2016,3992,1610612745,400899916,2,3,08,1,"Driving Layup Shot","2PT Field Goal",2,"Dallas Mavericks",-20,11,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-23,2016,3992,1610612745,400899890,2,0,39,1,"Driving Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",0,2,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-02,2016,3992,1610612745,400899417,4,10,53,0,"Driving Layup Shot","2PT Field Goal",2,"Washington Wizards",1,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-18,2016,3992,1610612745,400900053,3,1,45,1,"Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-7,23,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-12,2016,3992,1610612745,400900384,1,5,54,0,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-17,3,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-29,2016,3992,1610612745,400900134,4,5,39,0,"Driving Layup Shot","2PT Field Goal",0,"Indiana Pacers",4,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-10,2016,3992,1610612745,400899794,1,10,14,1,"Driving Layup Shot","2PT Field Goal",1,"Dallas Mavericks",19,-5,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-24,2016,3992,1610612745,400900474,1,0,26,0,"Driving Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,18,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-15,2016,3992,1610612745,400900405,2,2,27,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-7,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-26,2016,3992,1610612745,400899909,1,11,03,1,"Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",17,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-15,2016,3992,1610612745,400900405,1,9,01,1,"Driving Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-16,-5,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-20,2016,3992,1610612745,400900443,2,3,20,1,"Driving Layup Shot","2PT Field Goal",1,"Denver Nuggets",0,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-03-20,2016,3992,1610612745,400900443,3,0,08,0,"Driving Layup Shot","2PT Field Goal",3,"Denver Nuggets",-20,26,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-01,2016,3992,1610612745,400899497,4,0,20,1,"Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-9,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,3,6,16,0,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-9,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-17,2016,3992,1610612745,400899845,3,10,26,1,"Driving Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",1,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-20,2016,3992,1610612745,400900067,2,5,38,1,"Driving Layup Shot","2PT Field Goal",3,"Golden State Warriors",-34,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-17,2016,3992,1610612745,400899845,3,7,16,0,"Driving Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",10,7,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-12-09,2016,3992,1610612745,400899783,4,3,44,0,"Driving Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",6,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-20,2016,3992,1610612745,400900067,3,4,02,1,"Driving Layup Shot","2PT Field Goal",2,"Golden State Warriors",19,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-13,2016,3992,1610612745,400900016,2,3,50,1,"Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",17,21,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-11-19,2016,3992,1610612745,400899634,3,6,07,1,"Driving Layup Shot","2PT Field Goal",1,"Utah Jazz",-19,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2017-01-13,2016,3992,1610612745,400900016,1,4,42,0,"Driving Layup Shot","2PT Field Goal",3,"Memphis Grizzlies",-1,34,0,0.00,,0.00,0.00
